A5FLS1	A3DIM9
A5FLS1	A3M144
A5FLS1	A3MAR7
A5FLS1	A3MAS4
A5FLS1	A3MQJ9
A5FLS1	A3N2U4
A5FLS1	A3NF40
A5FLS1	A3NN58
A5FLS1	A3NN65
A5FLS1	A3P0Z0
A5FLS1	A3P8L5
A5FLS1	A3P8M2
A5FLS1	A3PES6
A5FLS1	A3PET9
A5FLS1	A3PIB7
A5FLS1	A3PIB9
A5FLS1	A3PS59
A5FLS1	A3PS65
A5FLS1	A3Q3B1
A5FLS1	A3Q3B3
A5FLS1	A3QJR0
A5FLS1	A4FN29
A5FLS1	A4GAG9
A5FLS1	A4GG90
A5FLS1	A4GGB2
A5FLS1	A4GYP3
A5FLS1	A4GYR7
A5FLS1	A4ITI9
A5FLS1	A4ITJ1
A5FLS1	A4IW24
A5FLS1	A4J999
A5FLS1	A4J9A1
A5FLS1	A4JA35
A5FLS1	A4QDH1
A5FLS1	A4QDH3
A5FLS1	A4QJA0
A5FLS1	A4QJC2
A5FLS1	A4QJI4
A5FLS1	A4QJK6
A5FLS1	A4QJR8
A5FLS1	A4QJU0
A5FLS1	A4QK03
A5FLS1	A4QK25
A5FLS1	A4QK90
A5FLS1	A4QKB2
A5FLS1	A4QKH7
A5FLS1	A4QKJ9
A5FLS1	A4QKR6
A5FLS1	A4QKT8
A5FLS1	A4QL04
A5FLS1	A4QL26
A5FLS1	A4QL91
A5FLS1	A4QLB3
A5FLS1	A4QLH9
A5FLS1	A4QLK1
A5FLS1	A4QLR8
A5FLS1	A4QLU0
A5FLS1	A4SC45
A5FLS1	A4STP3
A5FLS1	A4SUT4
A5FLS1	A4T8K0
A5FLS1	A4T8K2
A5FLS1	A4TSJ3
A5FLS1	A4VS62
A5FLS1	A4VVJ9
A5FLS1	A4VVK1
A5FLS1	A4W1V7
A5FLS1	A4W1V9
A5FLS1	A4WGF5
A5FLS1	A4WUM7
A5FLS1	A4WUM9
A5FLS1	A4XAW2
A5FLS1	A4XAW4
A5FLS1	A4XKX0
A5FLS1	A4Y187
A5FLS1	A4YCH8
A5FLS1	A4YKD8
A5FLS1	A4YKE0
A5FLS1	A5CD07
A5FLS1	A5CDA5
A5FLS1	A5CQ58
A5FLS1	A5CQ60
A5FLS1	A5CVI6
A5FLS1	A5CYE2
A5FLS1	A5CYE4
A5FLS1	A5E948
A5FLS1	A5E950
A5FLS1	A5EBX1
A5FLS1	A5EXL4
A5FLS1	A5F459
A5FLS1	A5FRQ3
A5FLS1	A5FRQ5
A5FLS1	A5FZ52
A5FLS1	A5FZ54
A5FLS1	A5G9D6
A5FLS1	A5G9D8
A5FLS1	A5GNB1
A5FLS1	A5GNC8
A5FLS1	A5GV55
A5FLS1	A5GV72
A5FLS1	A5HY50
A5FLS1	A5HY52
A5FLS1	A5IFJ9
A5FLS1	A5III3
A5FLS1	A5ILX0
A5FLS1	A5ILX2
A5FLS1	A5IUP8
A5FLS1	A5IUQ0
A5FLS1	A5IYE3
A5FLS1	A5N3H7
A5FLS1	A5N3H9
A5FLS1	A5U207
A5FLS1	A5U209
A5FLS1	A5UA11
A5FLS1	A5UGY9
A5FLS1	A5UQN3
A5FLS1	A5UQN5
A5FLS1	A5V3X3
A5FLS1	A5V3X5
A5FLS1	A5VIQ9
A5FLS1	A5VIR1
A5FLS1	A5VSE1
A5FLS1	A5VSE3
A5FLS1	A5WBA3
A5FLS1	A5WBW1
A5FLS1	A6BM08
A5FLS1	A6BM09
A5FLS1	A6H5F1
A5FLS1	A6H5I4
A5FLS1	A6LJR1
A5FLS1	A6LJR3
A5FLS1	A6LQH4
A5FLS1	A6LQH6
A5FLS1	A6MM21
A5FLS1	A6MM43
A5FLS1	A6MMA7
A5FLS1	A6MMC9
A5FLS1	A6MMJ2
A5FLS1	A6MML4
A5FLS1	A6MMS9
A5FLS1	A6MMV1
A5FLS1	A6MVW4
A5FLS1	A6MVY0
A5FLS1	A6Q4C0
A5FLS1	A6Q4C2
A5FLS1	A6QB59
A5FLS1	A6QB61
A5FLS1	A6QIU7
A5FLS1	A6QIU9
A5FLS1	A6T470
A5FLS1	A6TG36
A5FLS1	A6TK63
A5FLS1	A6TK65
A5FLS1	A6U3I8
A5FLS1	A6U3J0
A5FLS1	A6UDM1
A5FLS1	A6UDM3
A5FLS1	A6VF32
A5FLS1	A6VL57
A5FLS1	A6VWP9
A5FLS1	A6VWQ6
A5FLS1	A6W3S8
A5FLS1	A6W7G7
A5FLS1	A6W7G9
A5FLS1	A6WUJ0
A5FLS1	A6WXW9
A5FLS1	A6WXX1
A5FLS1	A6YG64
A5FLS1	A6YGB6
A5FLS1	A7FPE0
A5FLS1	A7FQH7
A5FLS1	A7FQH9
A5FLS1	A7G9Q7
A5FLS1	A7G9Q9
A5FLS1	A7GV56
A5FLS1	A7GV58
A5FLS1	A7H017
A5FLS1	A7H019
A5FLS1	A7H1H9
A5FLS1	A7H1I1
A5FLS1	A7HIX7
A5FLS1	A7HIX9
A5FLS1	A7HJV7
A5FLS1	A7HJV9
A5FLS1	A7HT50
A5FLS1	A7HT52
A5FLS1	A7I175
A5FLS1	A7I177
A5FLS1	A7IH29
A5FLS1	A7IH31
A5FLS1	A7M8Y9
A5FLS1	A7M951
A5FLS1	A7MMW9
A5FLS1	A7N0Y1
A5FLS1	A7N6Q5
A5FLS1	A7NEH4
A5FLS1	A7NIQ9
A5FLS1	A7NIR1
A5FLS1	A7X4U3
A5FLS1	A7X4U5
A5FLS1	A7Y3A4
A5FLS1	A7Y3E6
A5FLS1	A7Z9Q0
A5FLS1	A7Z9Q2
A5FLS1	A7ZC35
A5FLS1	A7ZC37
A5FLS1	A7ZTU4
A5FLS1	A8A6J5
A5FLS1	A8ACN6
A5FLS1	A8AYG1
A5FLS1	A8AYG3
A5FLS1	A8EV70
A5FLS1	A8EV72
A5FLS1	A8F004
A5FLS1	A8F006
A5FLS1	A8F2U0
A5FLS1	A8F2U2
A5FLS1	A8F3K0
A5FLS1	A8F3K2
A5FLS1	A8FIB2
A5FLS1	A8FIB4
A5FLS1	A8FJR0
A5FLS1	A8FJR2
A5FLS1	A8G1W5
A5FLS1	A8G6T8
A5FLS1	A8G6V1
A5FLS1	A8G7M8
A5FLS1	A8GPZ4
A5FLS1	A8GPZ6
A5FLS1	A8GTS6
A5FLS1	A8GTS8
A5FLS1	A8GY40
A5FLS1	A8GY42
A5FLS1	A8HAG3
A5FLS1	A8HS10
A5FLS1	A8HS15
A5FLS1	A8L3W3
A5FLS1	A8L3W5
A5FLS1	A8LJR4
A5FLS1	A8LJR6
A5FLS1	A8LN39
A5FLS1	A8LN46
A5FLS1	A8M2J3
A5FLS1	A8M2J5
A5FLS1	A8MJV9
A5FLS1	A8MJW1
A5FLS1	A8SE59
A5FLS1	A8SEB0
A5FLS1	A8W3A9
A5FLS1	A8W3D7
A5FLS1	A8W3H5
A5FLS1	A8W3J1
A5FLS1	A8Y9G7
A5FLS1	A8Y9H7
A5FLS1	A8YUJ9
A5FLS1	A8YUK1
A5FLS1	A8YY70
A5FLS1	A8YY72
A5FLS1	A8ZNR6
A5FLS1	A8ZNS4
A5FLS1	A8ZU99
A5FLS1	A8ZUA1
A5FLS1	A9AJG4
A5FLS1	A9AVV2
A5FLS1	A9AVV4
A5FLS1	A9BCC6
A5FLS1	A9BCD9
A5FLS1	A9BFX3
A5FLS1	A9BFX5
A5FLS1	A9BPU7
A5FLS1	A9F3R4
A5FLS1	A9H9A4
A5FLS1	A9H9A8
A5FLS1	A9HY42
A5FLS1	A9IYW6
A5FLS1	A9IYX0
A5FLS1	A9KBF7
A5FLS1	A9KK92
A5FLS1	A9KK94
A5FLS1	A9KX06
A5FLS1	A9L981
A5FLS1	A9L9A3
A5FLS1	A9LYH0
A5FLS1	A9M123
A5FLS1	A9M837
A5FLS1	A9M839
A5FLS1	A9MJR9
A5FLS1	A9MXA6
A5FLS1	A9NBD0
A5FLS1	A9NGW2
A5FLS1	A9NGW4
A5FLS1	A9R5T9
A5FLS1	A9VSA3
A5FLS1	A9VSA5
A5FLS1	A9W2R3
A5FLS1	A9WGS4
A5FLS1	A9WGS6
A5FLS1	A9WNC6
A5FLS1	A9WNC8
A5FLS1	A9WWS2
A5FLS1	A9WWS4
A5FLS1	B0BRX2
A5FLS1	B0BVB6
A5FLS1	B0BVB8
A5FLS1	B0BZL2
A5FLS1	B0JFM7
A5FLS1	B0JWV1
A5FLS1	B0KRA8
A5FLS1	B0RED4
A5FLS1	B0RED6
A5FLS1	B0RWC2
A5FLS1	B0SDA3
A5FLS1	B0SDA5
A5FLS1	B0SLC6
A5FLS1	B0SLC8
A5FLS1	B0T335
A5FLS1	B0T338
A5FLS1	B0THN2
A5FLS1	B0THN4
A5FLS1	B0TQF4
A5FLS1	B0TWS7
A5FLS1	B0U598
A5FLS1	B0UE41
A5FLS1	B0UWG5
A5FLS1	B0VBP3
A5FLS1	B0VNK4
A5FLS1	B0YPM5
A5FLS1	B0YPN7
A5FLS1	B0Z4L0
A5FLS1	B0Z4N2
A5FLS1	B0Z4U4
A5FLS1	B0Z4W6
A5FLS1	B0Z528
A5FLS1	B0Z550
A5FLS1	B0Z5B2
A5FLS1	B0Z5D4
A5FLS1	B1A920
A5FLS1	B1A942
A5FLS1	B1AIB8
A5FLS1	B1AIC1
A5FLS1	B1HM54
A5FLS1	B1HM56
A5FLS1	B1I6J7
A5FLS1	B1I6J9
A5FLS1	B1ICS9
A5FLS1	B1ICT1
A5FLS1	B1IE32
A5FLS1	B1IE34
A5FLS1	B1IX06
A5FLS1	B1JFU1
A5FLS1	B1JRN2
A5FLS1	B1JSV7
A5FLS1	B1KQ34
A5FLS1	B1KSS6
A5FLS1	B1KSS8
A5FLS1	B1LBB9
A5FLS1	B1LBC1
A5FLS1	B1LL59
A5FLS1	B1LVH1
A5FLS1	B1MLW0
A5FLS1	B1MW85
A5FLS1	B1MW87
A5FLS1	B1NWD5
A5FLS1	B1NWF7
A5FLS1	B1VFY5
A5FLS1	B1VFY7
A5FLS1	B1W0A3
A5FLS1	B1W0A5
A5FLS1	B1X9W0
A5FLS1	B1XSD4
A5FLS1	B1YMR6
A5FLS1	B1YQL4
A5FLS1	B1ZEE9
A5FLS1	B2A3G4
A5FLS1	B2FHY8
A5FLS1	B2G689
A5FLS1	B2G691
A5FLS1	B2GAU3
A5FLS1	B2GLY8
A5FLS1	B2HQK2
A5FLS1	B2HQK4
A5FLS1	B2I102
A5FLS1	B2I877
A5FLS1	B2IQX0
A5FLS1	B2IQX2
A5FLS1	B2IUL2
A5FLS1	B2J058
A5FLS1	B2K847
A5FLS1	B2KEX0
A5FLS1	B2S7M5
A5FLS1	B2SEY1
A5FLS1	B2SQB0
A5FLS1	B2TJZ8
A5FLS1	B2TK00
A5FLS1	B2TUP3
A5FLS1	B2UUP2
A5FLS1	B2UZJ8
A5FLS1	B2UZK0
A5FLS1	B2V6N6
A5FLS1	B2VCA4
A5FLS1	B2Y1W2
A5FLS1	B3CN17
A5FLS1	B3CN53
A5FLS1	B3CRK6
A5FLS1	B3CSS9
A5FLS1	B3DTV0
A5FLS1	B3DTV2
A5FLS1	B3EA01
A5FLS1	B3EA03
A5FLS1	B3EDQ7
A5FLS1	B3EJK9
A5FLS1	B3H2P3
A5FLS1	B3PIS7
A5FLS1	B3PLV6
A5FLS1	B3PQ68
A5FLS1	B3PQ70
A5FLS1	B3QUP6
A5FLS1	B3R7L5
A5FLS1	B3WDL6
A5FLS1	B3WDL8
A5FLS1	B4EEY9
A5FLS1	B4F0E7
A5FLS1	B4RD45
A5FLS1	B4RJG0
A5FLS1	B4RS81
A5FLS1	B4SAN6
A5FLS1	B4SJR9
A5FLS1	B4SYD1
A5FLS1	B4TAX2
A5FLS1	B4TN31
A5FLS1	B4U2D9
A5FLS1	B4U2E1
A5FLS1	B4U989
A5FLS1	B4UKF2
A5FLS1	B5BIN6
A5FLS1	B5E673
A5FLS1	B5EFI7
A5FLS1	B5EFI9
A5FLS1	B5EYZ6
A5FLS1	B5FCZ1
A5FLS1	B5FN33
A5FLS1	B5QUS4
A5FLS1	B5RFW3
A5FLS1	B5XKP9
A5FLS1	B5XKQ1
A5FLS1	B5XZM4
A5FLS1	B5Y831
A5FLS1	B5YBP8
A5FLS1	B5YBQ0
A5FLS1	B5YI22
A5FLS1	B5YI24
A5FLS1	B5YXD6
A5FLS1	B5Z8D0
A5FLS1	B5Z8D2
A5FLS1	B5ZAW1
A5FLS1	B5ZSN7
A5FLS1	B5ZSN9
A5FLS1	B6EHG4
A5FLS1	B6I3W9
A5FLS1	B6JD06
A5FLS1	B6JD09
A5FLS1	B6JMX2
A5FLS1	B6JMX4
A5FLS1	B7GMF3
A5FLS1	B7GMF5
A5FLS1	B7GTZ1
A5FLS1	B7GTZ3
A5FLS1	B7H294
A5FLS1	B7HFK1
A5FLS1	B7HFK4
A5FLS1	B7HY64
A5FLS1	B7HY67
A5FLS1	B7I1W4
A5FLS1	B7IG42
A5FLS1	B7IG44
A5FLS1	B7IQV8
A5FLS1	B7IQW0
A5FLS1	B7JGN0
A5FLS1	B7JGN2
A5FLS1	B7K2R8
A5FLS1	B7K5I8
A5FLS1	B7KGV4
A5FLS1	B7KKR4
A5FLS1	B7KUA4
A5FLS1	B7L882
A5FLS1	B7LK77
A5FLS1	B7M588
A5FLS1	B7MGF2
A5FLS1	B7N2H1
A5FLS1	B7NF48
A5FLS1	B7NR34
A5FLS1	B7UMJ7
A5FLS1	B7V791
A5FLS1	B8CVU5
A5FLS1	B8D6S7
A5FLS1	B8D8H3
A5FLS1	B8DRD0
A5FLS1	B8DRD2
A5FLS1	B8DWS2
A5FLS1	B8DWS4
A5FLS1	B8DYT0
A5FLS1	B8DYT2
A5FLS1	B8EDV0
A5FLS1	B8EQP9
A5FLS1	B8F774
A5FLS1	B8FGT4
A5FLS1	B8FGT6
A5FLS1	B8FZ34
A5FLS1	B8FZ36
A5FLS1	B8G6G6
A5FLS1	B8G6G8
A5FLS1	B8GRB8
A5FLS1	B8H363
A5FLS1	B8H5I2
A5FLS1	B8HAY9
A5FLS1	B8HAZ1
A5FLS1	B8HP55
A5FLS1	B8HPK1
A5FLS1	B8I579
A5FLS1	B8IN03
A5FLS1	B8J437
A5FLS1	B8J439
A5FLS1	B8JCV2
A5FLS1	B8ZLA9
A5FLS1	B8ZLB1
A5FLS1	B8ZR40
A5FLS1	B9DME3
A5FLS1	B9DRT4
A5FLS1	B9DRT6
A5FLS1	B9DX63
A5FLS1	B9E8E6
A5FLS1	B9E8E8
A5FLS1	B9IRT7
A5FLS1	B9IRT9
A5FLS1	B9JTR4
A5FLS1	B9K7T9
A5FLS1	B9K7U1
A5FLS1	B9KES1
A5FLS1	B9KES3
A5FLS1	B9KH09
A5FLS1	B9KPI6
A5FLS1	B9L1H1
A5FLS1	B9L7Y7
A5FLS1	B9LBM0
A5FLS1	B9LZ84
A5FLS1	B9LZ86
A5FLS1	B9MBA3
A5FLS1	B9MS68
A5FLS1	C0M718
A5FLS1	C0M720
A5FLS1	C0MH17
A5FLS1	C0MH19
A5FLS1	C0Q2N2
A5FLS1	C0QW65
A5FLS1	C0R2Y2
A5FLS1	C0R5I6
A5FLS1	C0RF52
A5FLS1	C0Z776
A5FLS1	C0Z778
A5FLS1	C1A1X8
A5FLS1	C1A1Y0
A5FLS1	C1AMV2
A5FLS1	C1AMV4
A5FLS1	C1AVZ9
A5FLS1	C1AW01
A5FLS1	C1C899
A5FLS1	C1C8A1
A5FLS1	C1CF93
A5FLS1	C1CF95
A5FLS1	C1CLK6
A5FLS1	C1CLK8
A5FLS1	C1CSC8
A5FLS1	C1CSD0
A5FLS1	C1D5G2
A5FLS1	C1F0M8
A5FLS1	C1F0N0
A5FLS1	C1F3N6
A5FLS1	C1F3N8
A5FLS1	C1FQP3
A5FLS1	C1FQP5
A5FLS1	C3K1E6
A5FLS1	C3KYJ1
A5FLS1	C3KYJ3
A5FLS1	C3LFH9
A5FLS1	C3LFI1
A5FLS1	C3LSI9
A5FLS1	C3M9S1
A5FLS1	C3M9S3
A5FLS1	C3P1F4
A5FLS1	C3P1F6
A5FLS1	C3PFR3
A5FLS1	C3PFR5
A5FLS1	C3PLT1
A5FLS1	C4K227
A5FLS1	C4K229
A5FLS1	C4KYS5
A5FLS1	C4LDW0
A5FLS1	C4LJL4
A5FLS1	C4XI08
A5FLS1	C4ZZ10
A5FLS1	C5BF40
A5FLS1	C5BKJ5
A5FLS1	C5C1U6
A5FLS1	C5CIV6
A5FLS1	C5D990
A5FLS1	C5D992
A5FLS1	C6DJH2
A5FLS1	C6E9F1
A5FLS1	C6E9F3
A5FLS1	O03062
A5FLS1	O03064
A5FLS1	O03066
A5FLS1	O03068
A5FLS1	O03069
A5FLS1	O03074
A5FLS1	O03075
A5FLS1	O03079
A5FLS1	O03080
A5FLS1	O03081
A5FLS1	O07025
A5FLS1	O34171
A5FLS1	O47037
A5FLS1	O50288
A5FLS1	O50290
A5FLS1	O50292
A5FLS1	O50341
A5FLS1	O50550
A5FLS1	O54249
A5FLS1	O66907
A5FLS1	O67531
A5FLS1	O67828
A5FLS1	O78475
A5FLS1	O78491
A5FLS1	O83417
A5FLS1	O99015
A5FLS1	P00823
A5FLS1	P00825
A5FLS1	P00826
A5FLS1	P00827
A5FLS1	P00828
A5FLS1	P00829
A5FLS1	P00830
A5FLS1	P05022
A5FLS1	P05036
A5FLS1	P05037
A5FLS1	P05038
A5FLS1	P05439
A5FLS1	P05440
A5FLS1	P06283
A5FLS1	P06284
A5FLS1	P06450
A5FLS1	P06540
A5FLS1	P06541
A5FLS1	P06576
A5FLS1	P07137
A5FLS1	P07677
A5FLS1	P07890
A5FLS1	P08215
A5FLS1	P08449
A5FLS1	P09219
A5FLS1	P0A1B9
A5FLS1	P0A1C0
A5FLS1	P0A1C1
A5FLS1	P0A1C2
A5FLS1	P0A300
A5FLS1	P0A301
A5FLS1	P0ABB4
A5FLS1	P0ABB5
A5FLS1	P0ABB6
A5FLS1	P0ABB7
A5FLS1	P0C2Z4
A5FLS1	P0C2Z5
A5FLS1	P0C2Z6
A5FLS1	P0C2Z7
A5FLS1	P0C2Z8
A5FLS1	P0CAT8
A5FLS1	P0DA02
A5FLS1	P0DA03
A5FLS1	P0DA04
A5FLS1	P0DA05
A5FLS1	P10719
A5FLS1	P12085
A5FLS1	P12112
A5FLS1	P12405
A5FLS1	P12698
A5FLS1	P12986
A5FLS1	P17614
A5FLS1	P17674
A5FLS1	P19023
A5FLS1	P19366
A5FLS1	P20858
A5FLS1	P22068
A5FLS1	P22477
A5FLS1	P22478
A5FLS1	P23445
A5FLS1	P23704
A5FLS1	P25075
A5FLS1	P26526
A5FLS1	P26527
A5FLS1	P26530
A5FLS1	P26531
A5FLS1	P26532
A5FLS1	P26679
A5FLS1	P27179
A5FLS1	P28250
A5FLS1	P29685
A5FLS1	P29706
A5FLS1	P29707
A5FLS1	P30158
A5FLS1	P30392
A5FLS1	P30399
A5FLS1	P31476
A5FLS1	P32978
A5FLS1	P33252
A5FLS1	P33253
A5FLS1	P35009
A5FLS1	P35110
A5FLS1	P37399
A5FLS1	P37808
A5FLS1	P37809
A5FLS1	P38482
A5FLS1	P40290
A5FLS1	P40291
A5FLS1	P41009
A5FLS1	P41168
A5FLS1	P41602
A5FLS1	P41622
A5FLS1	P42005
A5FLS1	P42006
A5FLS1	P42464
A5FLS1	P42465
A5FLS1	P42466
A5FLS1	P42467
A5FLS1	P42468
A5FLS1	P42469
A5FLS1	P42470
A5FLS1	P43451
A5FLS1	P43715
A5FLS1	P45823
A5FLS1	P45825
A5FLS1	P46561
A5FLS1	P47639
A5FLS1	P47641
A5FLS1	P48080
A5FLS1	P48081
A5FLS1	P49376
A5FLS1	P49647
A5FLS1	P50001
A5FLS1	P50002
A5FLS1	P50003
A5FLS1	P51242
A5FLS1	P51259
A5FLS1	P52607
A5FLS1	P55717
A5FLS1	P55987
A5FLS1	P55988
A5FLS1	P56294
A5FLS1	P56480
A5FLS1	P56757
A5FLS1	P57124
A5FLS1	P62614
A5FLS1	P62626
A5FLS1	P63674
A5FLS1	P63675
A5FLS1	P63676
A5FLS1	P63678
A5FLS1	P63679
A5FLS1	P63680
A5FLS1	P69369
A5FLS1	P69370
A5FLS1	P72245
A5FLS1	P72247
A5FLS1	P74857
A5FLS1	P80153
A5FLS1	P80658
A5FLS1	P83483
A5FLS1	P83484
A5FLS1	P95787
A5FLS1	P95789
A5FLS1	P99111
A5FLS1	P99112
A5FLS1	P9WPU4
A5FLS1	P9WPU5
A5FLS1	P9WPU6
A5FLS1	P9WPU7
A5FLS1	Q00820
A5FLS1	Q01859
A5FLS1	Q02848
A5FLS1	Q02BU1
A5FLS1	Q02BU3
A5FLS1	Q02DF4
A5FLS1	Q02XA3
A5FLS1	Q02XA5
A5FLS1	Q03234
A5FLS1	Q03235
A5FLS1	Q03A18
A5FLS1	Q03A20
A5FLS1	Q03EL2
A5FLS1	Q03EL4
A5FLS1	Q03LX3
A5FLS1	Q03LX5
A5FLS1	Q03QY6
A5FLS1	Q03QY8
A5FLS1	Q03V27
A5FLS1	Q03V29
A5FLS1	Q042L3
A5FLS1	Q042L5
A5FLS1	Q04BA3
A5FLS1	Q04BA5
A5FLS1	Q04G20
A5FLS1	Q04G22
A5FLS1	Q04HT7
A5FLS1	Q04HT9
A5FLS1	Q04S16
A5FLS1	Q04S18
A5FLS1	Q04ZU3
A5FLS1	Q04ZU5
A5FLS1	Q05372
A5FLS1	Q05373
A5FLS1	Q05825
A5FLS1	Q05FY1
A5FLS1	Q05FY3
A5FLS1	Q06FV3
A5FLS1	Q06FX6
A5FLS1	Q06GQ3
A5FLS1	Q06GS5
A5FLS1	Q06GZ0
A5FLS1	Q06H12
A5FLS1	Q06J29
A5FLS1	Q06J68
A5FLS1	Q06RC2
A5FLS1	Q06RE6
A5FLS1	Q06SG7
A5FLS1	Q06SI2
A5FLS1	Q07232
A5FLS1	Q07405
A5FLS1	Q07UZ3
A5FLS1	Q07UZ5
A5FLS1	Q07VU4
A5FLS1	Q07YM0
A5FLS1	Q07YM7
A5FLS1	Q08807
A5FLS1	Q09FV4
A5FLS1	Q09FX6
A5FLS1	Q09G39
A5FLS1	Q09G61
A5FLS1	Q09MH1
A5FLS1	Q09MJ3
A5FLS1	Q09X10
A5FLS1	Q09X32
A5FLS1	Q0A4M8
A5FLS1	Q0AEI9
A5FLS1	Q0AEJ6
A5FLS1	Q0AJB0
A5FLS1	Q0AKV8
A5FLS1	Q0AKW0
A5FLS1	Q0AUD1
A5FLS1	Q0AUD3
A5FLS1	Q0BJL5
A5FLS1	Q0BK84
A5FLS1	Q0BQE6
A5FLS1	Q0BQE8
A5FLS1	Q0C0Z8
A5FLS1	Q0C100
A5FLS1	Q0C9L8
A5FLS1	Q0G9N4
A5FLS1	Q0G9V5
A5FLS1	Q0G9X7
A5FLS1	Q0HD79
A5FLS1	Q0HPG1
A5FLS1	Q0I5X3
A5FLS1	Q0I7R2
A5FLS1	Q0I7U1
A5FLS1	Q0K5M7
A5FLS1	Q0P3K5
A5FLS1	Q0P3P2
A5FLS1	Q0PC30
A5FLS1	Q0QEP2
A5FLS1	Q0RDB2
A5FLS1	Q0RDB4
A5FLS1	Q0SGP7
A5FLS1	Q0SGP9
A5FLS1	Q0SQZ3
A5FLS1	Q0SQZ5
A5FLS1	Q0SYU4
A5FLS1	Q0TAX7
A5FLS1	Q0TNC2
A5FLS1	Q0TNC4
A5FLS1	Q0VKX4
A5FLS1	Q0ZJ13
A5FLS1	Q0ZJ35
A5FLS1	Q10Z38
A5FLS1	Q112Z6
A5FLS1	Q11DD5
A5FLS1	Q11DD7
A5FLS1	Q12GQ0
A5FLS1	Q12HQ1
A5FLS1	Q13DP2
A5FLS1	Q13DP4
A5FLS1	Q13IW3
A5FLS1	Q13IW9
A5FLS1	Q13SQ2
A5FLS1	Q13XV3
A5FLS1	Q13XV9
A5FLS1	Q14FF0
A5FLS1	Q14FH2
A5FLS1	Q14K06
A5FLS1	Q15MU4
A5FLS1	Q15SF1
A5FLS1	Q15SF7
A5FLS1	Q162S7
A5FLS1	Q162S9
A5FLS1	Q17Y78
A5FLS1	Q17Y80
A5FLS1	Q180W5
A5FLS1	Q180W8
A5FLS1	Q19V65
A5FLS1	Q19VA5
A5FLS1	Q1ACK1
A5FLS1	Q1ACM8
A5FLS1	Q1AVH7
A5FLS1	Q1AVH9
